ticker,date,pred_time,direction,confidence,entry,ret_lo,ret_hi,est_high_pct,max_up,min_down,close_ret,dir_hit,graded_hit,midpoint_hit,exp_hit,far_cov,should_buy,pnl,dip_pnl,dip_filled,dip_pct
SHAILY.NS,2026-06-09,12:00,BEARISH,MEDIUM,3098.2,-3.66,-0.1,-0.84,0.7,-1.19,0.09,1,1,0,1,1,0,,,0,-1.99
SHAILY.NS,2026-06-09,14:00,BEARISH,MEDIUM,3079.1,-2.12,-0.06,-0.48,1.33,-0.58,0.71,1,1,0,1,1,0,,,0,-1.15
SHAILY.NS,2026-06-10,09:15,BEARISH,MEDIUM,3177.9,-4.67,-0.13,-1.13,1.18,-5.02,-4.71,1,1,1,1,0,0,,,0,-2.68
SHAILY.NS,2026-06-10,12:00,BEARISH,MEDIUM,3149.6,-3.38,-0.09,-0.81,0.01,-4.16,-3.86,1,1,1,1,0,0,,,0,-1.94
SHAILY.NS,2026-06-10,14:00,BEARISH,MEDIUM,3132.0,-1.95,-0.05,-0.47,0.08,-3.62,-3.32,1,1,1,1,0,0,,,0,-1.12
SHAILY.NS,2026-06-11,09:15,BULLISH,HIGH,2981.0,0.29,6.98,2.06,2.51,-2.74,-1.24,1,1,0,1,1,1,-2.4,-0.396,1,-1.15
SHAILY.NS,2026-06-11,12:00,BULLISH,HIGH,2969.2,0.21,5.04,1.48,0.05,-2.35,-0.85,1,0,0,0,1,1,-2.39,-0.322,1,-0.83
SHAILY.NS,2026-06-11,14:00,BULLISH,HIGH,2953.6,0.12,2.91,0.86,0.42,-1.84,-0.33,1,1,0,0,1,1,-0.628,-0.148,1,-0.48
SHAILY.NS,2026-06-12,09:15,BULLISH,HIGH,2980.0,0.29,7.42,2.2,0.89,-2.82,-0.28,1,1,0,0,1,1,-2.46,1.899,1,-1.29
SHAILY.NS,2026-06-12,12:00,BULLISH,HIGH,2975.1,0.21,5.36,1.59,1.06,-1.01,-0.11,1,1,0,0,1,1,-0.411,0.527,1,-0.93
SHAILY.NS,2026-06-12,14:00,BULLISH,HIGH,2974.5,0.12,3.1,0.92,0.34,-0.29,-0.09,1,1,0,0,1,1,-0.391,,0,-0.54
SHAILY.NS,2026-06-15,09:15,BEARISH,LOW,3021.3,-5.8,-0.11,-1.16,0.0,-4.2,-2.58,1,1,1,1,1,0,,,0,-2.76
SHAILY.NS,2026-06-15,12:00,BEARISH,LOW,2957.5,-4.19,-0.08,-0.84,0.73,-0.86,-0.48,1,1,0,1,1,0,,,0,-2.0
SHAILY.NS,2026-06-15,14:00,BEARISH,LOW,2954.5,-2.42,-0.05,-0.48,0.18,-0.76,-0.38,1,1,0,1,1,0,,,0,-1.15
SHAILY.NS,2026-06-16,09:15,BULLISH,HIGH,2966.9,0.27,6.17,1.65,1.62,-3.06,-1.22,1,1,0,0,1,1,-2.42,1.353,1,-1.07
SHAILY.NS,2026-06-16,12:00,BULLISH,HIGH,2884.0,0.19,4.46,1.19,2.15,-0.27,1.62,1,1,0,1,1,1,0.893,,0,-0.78
SHAILY.NS,2026-06-16,14:00,BULLISH,HIGH,2902.8,0.11,2.57,0.69,1.49,-0.44,0.96,1,1,1,1,1,1,0.389,,0,-0.45
SHAILY.NS,2026-06-17,09:15,BULLISH,HIGH,2925.0,0.25,5.47,1.49,1.17,-2.22,-1.07,1,1,0,0,1,1,-2.43,-0.243,1,-1.13
SHAILY.NS,2026-06-17,12:00,BULLISH,HIGH,2919.8,0.18,3.95,1.07,0.0,-2.05,-0.9,0,0,0,0,1,1,-1.197,-0.378,1,-0.82
SHAILY.NS,2026-06-17,14:00,BULLISH,HIGH,2895.2,0.1,2.28,0.62,0.16,-1.22,-0.06,1,1,0,0,1,1,-0.355,0.117,1,-0.47
SHAILY.NS,2026-06-18,09:15,BULLISH,HIGH,2909.2,0.22,4.54,1.36,0.28,-9.52,-5.58,1,1,0,0,1,1,-2.4,-2.4,1,-1.03
SHAILY.NS,2026-06-18,12:00,BULLISH,HIGH,2872.9,0.16,3.28,0.98,0.0,-8.37,-4.39,0,0,0,0,1,1,-2.39,-2.39,1,-0.74
SHAILY.NS,2026-06-18,14:00,BULLISH,HIGH,2744.0,0.09,1.89,0.57,0.66,-1.38,0.11,1,1,0,1,1,1,0.266,0.266,1,-0.43
SHAILY.NS,2026-06-19,09:15,BULLISH,MEDIUM,2739.9,0.3,15.2,3.12,2.55,-1.34,2.29,1,1,0,0,1,1,1.988,,0,-1.48
SHAILY.NS,2026-06-19,12:00,BULLISH,MEDIUM,2760.1,0.22,10.98,2.25,1.8,-0.51,1.54,1,1,0,0,1,1,1.24,,0,-1.07
SHAILY.NS,2026-06-19,14:00,BULLISH,MEDIUM,2761.6,0.13,6.34,1.3,1.75,-0.56,1.48,1,1,0,1,1,1,1.0,,0,-0.62
SHAILY.NS,2026-06-22,09:15,BEARISH,MEDIUM,2817.6,-5.11,-0.13,-1.27,0.14,-2.36,-1.76,1,1,0,1,1,0,,,0,-3.04
SHAILY.NS,2026-06-22,12:00,BEARISH,MEDIUM,2766.6,-3.69,-0.09,-0.92,0.48,-0.56,0.05,1,1,0,0,1,0,,,0,-2.19
SHAILY.NS,2026-06-22,14:00,BEARISH,MEDIUM,2779.0,-2.13,-0.05,-0.53,0.0,-0.54,-0.4,1,1,0,1,1,0,,,0,-1.27
SHAILY.NS,2026-06-23,09:15,BULLISH,MEDIUM,2753.6,0.18,4.36,1.17,3.5,0.0,1.65,1,1,1,1,1,1,0.865,,0,-0.81
SHAILY.NS,2026-06-23,12:00,BULLISH,MEDIUM,2808.0,0.13,3.15,0.84,1.49,-0.85,-0.32,1,1,0,1,1,1,0.542,0.542,1,-0.59
SHAILY.NS,2026-06-23,14:00,BULLISH,MEDIUM,2801.0,0.08,1.82,0.49,0.59,-0.2,-0.07,1,1,0,1,1,1,0.186,,0,-0.34
SHAILY.NS,2026-06-24,09:15,BEARISH,MEDIUM,2790.5,-4.51,-0.13,-1.02,1.76,-0.56,0.69,1,1,0,0,1,0,,,0,-2.42
SHAILY.NS,2026-06-24,12:00,BEARISH,MEDIUM,2827.4,-3.25,-0.09,-0.73,0.43,-1.4,-0.62,1,1,0,1,1,0,,,0,-1.75
SHAILY.NS,2026-06-24,14:00,BEARISH,MEDIUM,2833.9,-1.88,-0.05,-0.42,0.0,-1.1,-0.85,1,1,1,1,1,0,,,0,-1.01
SHAILY.NS,2026-06-25,09:15,BEARISH,LOW,2859.0,-3.03,-0.09,-0.66,2.01,-1.34,-0.31,1,1,0,1,1,0,,,0,-1.58
SHAILY.NS,2026-06-25,12:00,BEARISH,LOW,2856.0,-2.19,-0.07,-0.48,0.32,-1.24,-0.21,1,1,1,1,1,0,,,0,-1.14
SHAILY.NS,2026-06-25,14:00,BEARISH,LOW,2838.2,-1.27,-0.04,-0.28,0.94,-0.19,0.42,1,1,0,0,1,0,,,0,-0.66
SHAILY.NS,2026-06-29,09:15,NEUTRAL,HIGH,2834.7,-0.5,0.5,0.0,3.35,-0.4,1.92,0,1,1,0,1,0,,,0,-0.09
SHAILY.NS,2026-06-29,12:00,NEUTRAL,HIGH,2840.0,-0.5,0.5,0.0,3.16,-0.26,1.73,0,1,1,0,1,0,,,0,-0.07
SHAILY.NS,2026-06-29,14:00,NEUTRAL,HIGH,2849.5,-0.5,0.5,0.0,2.81,-0.18,1.39,0,1,1,0,1,0,,,0,-0.04
SHAILY.NS,2026-06-30,09:15,BEARISH,MEDIUM,2900.0,-5.33,-0.19,-1.39,1.76,-0.62,-0.14,1,1,0,0,1,0,,,0,-3.3
SHAILY.NS,2026-06-30,12:00,BEARISH,MEDIUM,2914.8,-3.85,-0.14,-1.0,0.08,-1.12,-0.65,1,1,0,1,1,0,,,0,-2.39
SHAILY.NS,2026-06-30,14:00,BEARISH,MEDIUM,2903.2,-2.22,-0.08,-0.58,0.33,-0.73,-0.25,1,1,0,1,1,0,,,0,-1.38
SHAILY.NS,2026-07-01,09:15,BULLISH,LOW,2926.6,0.09,2.72,0.65,0.42,-3.13,-1.84,1,1,0,0,1,1,-2.04,-0.674,1,-1.47
SHAILY.NS,2026-07-01,12:00,BULLISH,LOW,2843.8,0.06,1.96,0.47,1.92,-0.03,1.02,1,1,1,1,1,1,0.167,,0,-1.06
SHAILY.NS,2026-07-01,14:00,BULLISH,LOW,2874.0,0.04,1.13,0.27,0.31,-0.47,-0.04,1,1,0,1,1,1,-0.03,,0,-0.61
SHAILY.NS,2026-07-02,09:15,BULLISH,MEDIUM,2895.0,0.13,3.2,0.83,1.96,-0.95,1.31,1,1,1,1,1,1,0.532,0.532,1,-0.92
SHAILY.NS,2026-07-02,12:00,BULLISH,MEDIUM,2900.0,0.1,2.31,0.6,1.79,-0.08,1.13,1,1,1,1,1,1,0.301,,0,-0.66
SHAILY.NS,2026-07-02,14:00,BULLISH,MEDIUM,2922.8,0.06,1.33,0.35,0.99,-0.24,0.34,1,1,1,1,1,1,0.047,,0,-0.38
SHAILY.NS,2026-07-03,09:15,BEARISH,HIGH,2939.0,-4.35,-0.15,-1.24,0.14,-4.01,-0.76,1,1,1,1,1,0,,,0,-2.96
SHAILY.NS,2026-07-03,12:00,BEARISH,HIGH,2858.5,-3.14,-0.11,-0.9,2.44,-1.31,2.04,1,1,0,1,1,0,,,0,-2.14
SHAILY.NS,2026-07-03,14:00,BEARISH,HIGH,2833.1,-1.81,-0.06,-0.52,3.36,-0.43,2.95,1,1,0,0,1,0,,,0,-1.23
SHAILY.NS,2026-07-06,09:15,BULLISH,HIGH,2901.8,0.17,3.79,1.09,1.18,-1.58,-1.28,1,1,0,1,1,1,0.787,-0.551,1,-1.03
SHAILY.NS,2026-07-06,12:00,BULLISH,HIGH,2872.2,0.12,2.74,0.79,0.82,-0.56,-0.26,1,1,0,1,1,1,0.485,,0,-0.74
SHAILY.NS,2026-07-06,14:00,BULLISH,HIGH,2872.1,0.07,1.58,0.45,0.82,-0.56,-0.26,1,1,0,1,1,1,0.153,0.153,1,-0.43
SHAILY.NS,2026-07-07,09:15,BULLISH,MEDIUM,2863.9,0.13,2.87,0.75,1.31,-3.05,-2.16,1,1,0,1,1,1,-1.96,0.451,1,-0.79
SHAILY.NS,2026-07-07,12:00,BULLISH,MEDIUM,2826.0,0.1,2.08,0.54,0.08,-1.57,-0.85,1,0,0,0,1,1,-1.146,0.242,1,-0.57
SHAILY.NS,2026-07-07,14:00,BULLISH,MEDIUM,2800.7,0.05,1.2,0.31,0.69,-0.69,0.05,1,1,1,1,1,1,0.013,0.013,1,-0.33
SHAILY.NS,2026-07-08,09:15,BULLISH,HIGH,2784.3,0.17,3.89,1.05,3.74,-0.63,0.15,1,1,1,1,1,1,0.753,,0,-0.86
SHAILY.NS,2026-07-08,12:00,BULLISH,HIGH,2862.5,0.12,2.81,0.76,0.9,-3.34,-2.58,1,1,0,1,1,1,-2.01,-2.01,1,-0.62
SHAILY.NS,2026-07-08,14:00,BULLISH,HIGH,2851.3,0.07,1.62,0.44,0.11,-2.96,-2.2,1,1,0,0,1,1,-2.01,0.139,1,-0.36
SHAILY.NS,2026-07-09,09:15,BULLISH,MEDIUM,2822.0,0.19,4.31,1.14,2.29,-6.87,-3.77,1,1,1,1,1,1,-2.02,-2.02,1,-0.99
SHAILY.NS,2026-07-09,12:00,BULLISH,MEDIUM,2710.0,0.14,3.11,0.83,1.28,-0.48,0.2,1,1,0,1,1,1,0.526,,0,-0.71
SHAILY.NS,2026-07-09,14:00,BULLISH,MEDIUM,2707.3,0.08,1.8,0.48,0.76,-0.25,0.3,1,1,0,1,1,1,0.177,,0,-0.41
SHAILY.NS,2026-07-10,09:15,BULLISH,HIGH,2744.0,0.24,6.32,1.77,1.51,-3.24,0.81,1,1,0,0,1,1,-2.49,1.467,1,-1.38
SHAILY.NS,2026-07-10,12:00,BULLISH,HIGH,2758.0,0.18,4.56,1.28,0.99,-1.38,0.3,1,1,0,0,1,1,-0.003,0.977,1,-1.0
SHAILY.NS,2026-07-10,14:00,BULLISH,HIGH,2763.9,0.1,2.63,0.74,0.78,-0.37,0.08,1,1,0,1,1,1,0.437,,0,-0.58
SHAILY.NS,2026-07-13,09:15,BEARISH,HIGH,2736.0,-4.97,-0.31,-1.53,1.57,-0.69,0.78,1,1,0,0,1,0,,,0,-3.64
SHAILY.NS,2026-07-13,12:00,BEARISH,HIGH,2742.0,-3.59,-0.22,-1.1,0.87,-0.91,0.56,1,1,0,0,1,0,,,0,-2.63
SHAILY.NS,2026-07-13,14:00,BEARISH,HIGH,2728.8,-2.07,-0.13,-0.64,1.36,-0.04,1.05,1,0,0,0,1,0,,,0,-1.52
SHAILY.NS,2026-07-14,09:15,BULLISH,HIGH,2720.4,0.16,3.14,0.87,1.17,-1.04,-0.46,1,1,0,1,1,1,0.569,0.569,1,-0.63
SHAILY.NS,2026-07-14,12:00,BULLISH,HIGH,2713.6,0.12,2.27,0.63,1.43,-0.8,-0.21,1,1,1,1,1,1,0.328,0.328,1,-0.46
SHAILY.NS,2026-07-14,14:00,BULLISH,HIGH,2692.0,0.07,1.31,0.36,2.24,0.0,0.59,1,1,1,1,0,1,0.063,,0,-0.26
SHAILY.NS,2026-07-15,09:15,BULLISH,HIGH,2719.5,0.19,3.43,0.93,0.97,-0.87,-0.75,1,1,0,1,1,1,0.628,-0.33,1,-0.72
SHAILY.NS,2026-07-15,12:00,BULLISH,HIGH,2721.0,0.14,2.48,0.67,0.67,-0.93,-0.8,1,1,0,0,1,1,-1.105,-0.586,1,-0.52
SHAILY.NS,2026-07-15,14:00,BULLISH,HIGH,2721.2,0.08,1.43,0.39,0.13,-0.93,-0.81,1,1,0,0,1,1,-1.112,0.087,1,-0.3
SHAILY.NS,2026-07-16,09:15,BULLISH,HIGH,2693.5,0.14,3.23,0.79,1.23,-1.01,0.56,1,1,0,1,1,1,0.49,0.49,1,-0.38
SHAILY.NS,2026-07-16,12:00,BULLISH,HIGH,2682.9,0.1,2.33,0.57,1.57,-0.48,0.95,1,1,1,1,1,1,0.271,0.271,1,-0.28
SHAILY.NS,2026-07-16,14:00,BULLISH,HIGH,2673.2,0.06,1.35,0.33,1.94,-0.03,1.32,1,1,1,1,0,1,0.03,,0,-0.16
SHAILY.NS,2026-07-17,09:15,BULLISH,LOW,2703.0,0.08,2.88,0.62,3.41,-0.41,1.97,1,1,1,1,0,1,0.322,,0,-1.44
SHAILY.NS,2026-07-17,12:00,BULLISH,LOW,2717.5,0.05,2.08,0.45,2.4,-0.5,1.42,1,1,1,1,0,1,0.149,,0,-1.04
SHAILY.NS,2026-07-17,14:00,BULLISH,LOW,2718.0,0.03,1.2,0.26,2.38,-0.11,1.41,1,1,1,1,0,1,-0.041,,0,-0.6
SHAILY.NS,2026-07-20,09:15,BEARISH,MEDIUM,2746.7,-3.63,-0.14,-1.13,4.98,-0.02,3.89,1,0,0,0,1,0,,,0,-2.7
SHAILY.NS,2026-07-20,12:00,BEARISH,MEDIUM,2765.0,-2.62,-0.1,-0.82,4.29,-0.68,3.2,1,1,0,0,1,0,,,0,-1.95
SHAILY.NS,2026-07-20,14:00,BEARISH,MEDIUM,2862.6,-1.51,-0.06,-0.47,0.46,-0.41,-0.31,1,1,0,0,1,0,,,0,-1.12
SHAILY.NS,2026-07-21,09:15,BEARISH,MEDIUM,2874.3,-4.7,-0.15,-1.39,1.24,-0.85,-0.29,1,1,0,0,1,0,,,0,-3.31
SHAILY.NS,2026-07-21,12:00,BEARISH,MEDIUM,2866.9,-3.4,-0.11,-1.01,0.21,-0.59,-0.03,1,1,0,0,1,0,,,0,-2.39
STAR.NS,2026-04-29,09:15,BULLISH,HIGH,1065.85,0.2,5.01,1.44,0.2,-1.3,-1.18,1,1,0,0,1,1,-1.482,-0.665,1,-0.82
STAR.NS,2026-04-29,12:00,BULLISH,HIGH,1054.65,0.15,3.62,1.04,0.4,-0.18,-0.13,1,1,0,0,1,1,-0.433,,0,-0.59
STAR.NS,2026-04-29,14:00,BULLISH,HIGH,1056.0,0.08,2.09,0.6,0.14,-0.28,-0.26,1,1,0,0,1,1,-0.56,,0,-0.34
STAR.NS,2026-04-30,09:15,BEARISH,LOW,1049.85,-2.62,-0.08,-0.57,0.15,-2.26,-1.27,1,1,1,1,1,0,,,0,-1.35
STAR.NS,2026-04-30,12:00,BEARISH,LOW,1032.15,-1.89,-0.05,-0.41,0.85,-0.32,0.42,1,1,0,0,1,0,,,0,-0.98
STAR.NS,2026-04-30,14:00,BEARISH,LOW,1038.25,-1.09,-0.03,-0.24,0.0,-0.91,-0.17,1,1,1,1,1,0,,,0,-0.56
STAR.NS,2026-05-04,09:15,NEUTRAL,HIGH,1053.0,-0.5,0.5,0.0,0.0,-3.32,-2.26,0,1,1,0,1,0,,,0,-0.04
STAR.NS,2026-05-04,12:00,NEUTRAL,HIGH,1028.2,-0.5,0.5,0.0,0.47,-0.52,0.1,1,1,1,1,1,0,,,0,-0.03
STAR.NS,2026-05-04,14:00,NEUTRAL,HIGH,1027.5,-0.5,0.5,0.0,0.43,-0.2,0.17,1,1,1,1,1,0,,,0,-0.02
STAR.NS,2026-05-05,09:15,BULLISH,MEDIUM,1030.9,0.13,3.25,0.89,3.11,-0.48,2.09,1,1,1,1,1,1,0.593,,0,-0.67
STAR.NS,2026-05-05,12:00,BULLISH,MEDIUM,1054.1,0.09,2.35,0.65,0.38,-0.29,-0.16,1,1,0,0,1,1,-0.461,,0,-0.49
STAR.NS,2026-05-05,14:00,BULLISH,MEDIUM,1052.9,0.05,1.36,0.37,0.07,-0.18,-0.05,1,1,0,0,1,1,-0.347,,0,-0.28
STAR.NS,2026-05-06,09:15,BEARISH,MEDIUM,1059.9,-3.21,-0.11,-0.94,5.34,-1.34,3.51,1,1,0,1,1,0,,,0,-2.23
STAR.NS,2026-05-06,12:00,BEARISH,MEDIUM,1093.7,-2.32,-0.08,-0.68,2.08,-0.82,0.31,1,1,0,1,1,0,,,0,-1.61
STAR.NS,2026-05-06,14:00,BEARISH,MEDIUM,1102.4,-1.34,-0.05,-0.39,0.63,-0.58,-0.48,1,1,0,1,1,0,,,0,-0.93
STAR.NS,2026-05-07,09:15,BEARISH,MEDIUM,1101.7,-5.81,-0.17,-1.65,4.48,-0.96,4.47,1,1,0,0,1,0,,,0,-3.94
STAR.NS,2026-05-07,12:00,BEARISH,MEDIUM,1108.0,-4.19,-0.12,-1.19,3.89,-0.9,3.87,1,1,0,0,1,0,,,0,-2.84
STAR.NS,2026-05-07,14:00,BEARISH,MEDIUM,1116.3,-2.42,-0.07,-0.69,3.12,-0.55,3.1,1,1,0,0,1,0,,,0,-1.64
STAR.NS,2026-05-08,09:15,BEARISH,HIGH,1150.0,-6.25,-0.21,-1.81,1.68,-0.52,0.49,1,1,0,0,1,0,,,0,-4.31
STAR.NS,2026-05-08,12:00,BEARISH,HIGH,1148.5,-4.51,-0.15,-1.31,1.81,-0.36,0.62,1,1,0,0,1,0,,,0,-3.11
STAR.NS,2026-05-08,14:00,BEARISH,HIGH,1156.4,-2.6,-0.09,-0.75,1.12,-0.47,-0.07,1,1,0,0,1,0,,,0,-1.8
STAR.NS,2026-05-11,09:15,BEARISH,MEDIUM,1159.8,-3.69,-0.11,-1.0,1.45,-1.25,-0.24,1,1,0,1,1,0,,,0,-2.39
STAR.NS,2026-05-11,12:00,BEARISH,MEDIUM,1166.4,-2.67,-0.08,-0.72,0.87,-1.15,-0.81,1,1,0,1,1,0,,,0,-1.72
STAR.NS,2026-05-11,14:00,BEARISH,MEDIUM,1162.1,-1.54,-0.04,-0.42,0.59,-0.78,-0.44,1,1,0,1,1,0,,,0,-0.99
STAR.NS,2026-05-12,09:15,NEUTRAL,LOW,1154.7,-0.5,0.5,0.0,6.49,-1.0,-0.5,1,1,1,1,1,0,,,0,-1.27
STAR.NS,2026-05-12,12:00,NEUTRAL,LOW,1224.6,-0.5,0.5,0.0,0.06,-6.35,-6.18,0,1,1,0,1,0,,,0,-0.91
STAR.NS,2026-05-12,14:00,NEUTRAL,LOW,1204.0,-0.5,0.5,0.0,0.0,-4.75,-4.58,0,1,1,0,1,0,,,0,-0.53
STAR.NS,2026-05-13,09:15,BULLISH,LOW,1150.0,0.16,5.3,1.42,2.68,-0.17,0.18,1,1,0,1,1,1,1.117,,0,-1.53
STAR.NS,2026-05-13,12:00,BULLISH,LOW,1156.2,0.12,3.83,1.02,0.86,-0.71,-0.35,1,1,0,0,1,1,-0.655,,0,-1.11
STAR.NS,2026-05-13,14:00,BULLISH,LOW,1160.4,0.07,2.21,0.59,0.16,-1.07,-0.72,1,1,0,0,1,1,-1.015,0.291,1,-0.64
STAR.NS,2026-05-14,09:15,NEUTRAL,LOW,1146.7,-0.5,0.5,0.0,2.37,-0.39,0.89,1,1,1,1,1,0,,,0,-1.11
STAR.NS,2026-05-14,12:00,NEUTRAL,LOW,1147.9,-0.5,0.5,-0.0,1.32,-0.25,0.78,1,1,1,1,1,0,,,0,-0.8
STAR.NS,2026-05-14,14:00,NEUTRAL,LOW,1153.1,-0.5,0.5,0.0,0.87,-0.17,0.33,1,1,1,1,1,0,,,0,-0.46
STAR.NS,2026-05-15,09:15,BEARISH,MEDIUM,1160.7,-3.37,-0.1,-0.87,0.78,-2.91,-0.7,1,1,1,1,1,0,,,0,-2.07
STAR.NS,2026-05-15,12:00,BEARISH,MEDIUM,1159.2,-2.44,-0.07,-0.63,0.89,-0.83,-0.57,1,1,0,1,1,0,,,0,-1.49
STAR.NS,2026-05-15,14:00,BEARISH,MEDIUM,1163.1,-1.41,-0.04,-0.36,0.03,-1.16,-0.9,1,1,1,1,1,0,,,0,-0.86
STAR.NS,2026-05-18,09:15,BULLISH,LOW,1145.1,0.1,2.5,0.67,4.16,-2.61,0.25,1,1,1,1,0,1,-1.74,0.372,1,-0.93
STAR.NS,2026-05-18,12:00,BULLISH,LOW,1137.9,0.07,1.81,0.49,4.82,-1.99,0.89,1,1,1,1,0,1,-1.74,0.186,1,-0.67
STAR.NS,2026-05-18,14:00,BULLISH,LOW,1141.6,0.04,1.04,0.28,4.48,-2.31,0.56,1,1,1,1,0,1,-1.73,-0.02,1,-0.39
STAR.NS,2026-05-19,09:15,BULLISH,LOW,1124.0,0.18,8.4,1.47,3.11,-7.82,2.7,1,1,0,1,1,1,-3.34,-3.34,1,-1.46
STAR.NS,2026-05-19,12:00,BULLISH,LOW,1118.7,0.13,6.07,1.06,3.6,-1.31,3.19,1,1,1,1,1,1,0.763,0.763,1,-1.06
STAR.NS,2026-05-19,14:00,BULLISH,LOW,1120.5,0.07,3.5,0.61,3.44,-0.67,3.03,1,1,1,1,1,1,0.314,0.314,1,-0.61
STAR.NS,2026-05-20,09:15,BEARISH,LOW,1140.0,-6.91,-0.15,-1.58,6.17,-0.75,0.32,1,1,0,0,1,0,,,0,-3.75
STAR.NS,2026-05-20,12:00,BEARISH,LOW,1158.7,-4.99,-0.1,-1.14,0.06,-1.98,-1.29,1,1,0,1,1,0,,,0,-2.71
STAR.NS,2026-05-20,14:00,BEARISH,LOW,1147.5,-2.88,-0.06,-0.66,0.43,-1.03,-0.33,1,1,0,1,1,0,,,0,-1.57
STAR.NS,2026-05-21,09:15,BULLISH,HIGH,1159.9,0.27,6.35,1.71,1.16,-2.48,-0.2,1,1,0,0,1,1,-2.19,1.406,1,-1.19
STAR.NS,2026-05-21,12:00,BULLISH,HIGH,1139.0,0.2,4.59,1.23,3.01,-0.25,1.63,1,1,1,1,1,1,0.933,,0,-0.86
STAR.NS,2026-05-21,14:00,BULLISH,HIGH,1164.9,0.11,2.65,0.71,0.08,-1.27,-0.63,1,0,0,0,1,1,-0.927,-0.437,1,-0.49
STAR.NS,2026-05-22,09:15,BEARISH,MEDIUM,1163.9,-4.78,-0.13,-1.16,0.5,-1.87,-0.75,1,1,0,1,1,0,,,0,-2.77
STAR.NS,2026-05-22,12:00,BEARISH,MEDIUM,1155.1,-3.45,-0.1,-0.84,0.24,-1.13,0.01,1,1,0,1,1,0,,,0,-2.0
STAR.NS,2026-05-22,14:00,BEARISH,MEDIUM,1155.9,-1.99,-0.06,-0.48,0.1,-1.19,-0.06,1,1,1,1,1,0,,,0,-1.15
STAR.NS,2026-05-25,09:15,BULLISH,MEDIUM,1148.0,0.14,3.31,0.94,4.08,0.0,3.9,1,1,1,1,0,1,0.637,,0,-0.87
STAR.NS,2026-05-25,12:00,BULLISH,MEDIUM,1181.4,0.1,2.39,0.68,1.13,-0.18,0.96,1,1,0,1,1,1,0.377,,0,-0.63
STAR.NS,2026-05-25,14:00,BULLISH,MEDIUM,1187.3,0.06,1.38,0.39,0.63,0.0,0.46,1,1,0,1,1,1,0.091,,0,-0.36
STAR.NS,2026-05-26,09:15,BEARISH,MEDIUM,1185.0,-5.27,-0.17,-1.31,1.86,-1.27,-1.27,1,1,0,0,1,0,,,0,-3.12
STAR.NS,2026-05-26,12:00,BEARISH,MEDIUM,1178.0,-3.8,-0.12,-0.95,1.46,-0.68,-0.68,1,1,0,0,1,0,,,0,-2.25
STAR.NS,2026-05-26,14:00,BEARISH,MEDIUM,1173.0,-2.2,-0.07,-0.55,0.45,-0.26,-0.26,1,1,0,0,1,0,,,0,-1.3
STAR.NS,2026-05-27,09:15,BULLISH,MEDIUM,1179.1,0.17,4.42,1.22,0.0,-2.26,-2.02,0,0,0,0,1,1,-2.04,-1.229,1,-1.1
STAR.NS,2026-05-27,12:00,BULLISH,MEDIUM,1156.0,0.12,3.2,0.88,0.24,-0.3,-0.06,1,1,0,0,1,1,-0.361,,0,-0.79
STAR.NS,2026-05-27,14:00,BULLISH,MEDIUM,1155.5,0.07,1.84,0.51,0.22,-0.26,-0.02,1,1,0,0,1,1,-0.317,,0,-0.46
STAR.NS,2026-05-29,09:15,NEUTRAL,HIGH,1160.0,-0.5,0.5,0.0,0.69,-5.78,-4.28,0,1,1,0,1,0,,,0,-0.03
STAR.NS,2026-05-29,12:00,NEUTRAL,HIGH,1154.2,-0.5,0.5,0.0,0.12,-5.3,-3.79,0,1,1,0,1,0,,,0,-0.02
STAR.NS,2026-05-29,14:00,NEUTRAL,HIGH,1137.0,-0.5,0.5,0.0,0.18,-3.87,-2.34,0,1,1,0,1,0,,,0,-0.01
STAR.NS,2026-06-01,09:15,BULLISH,HIGH,1109.7,0.24,6.69,1.77,2.27,-2.1,-1.38,1,1,0,1,1,1,-2.06,-0.481,1,-1.2
STAR.NS,2026-06-01,12:00,BULLISH,HIGH,1108.3,0.17,4.83,1.27,0.23,-1.98,-1.25,1,1,0,0,1,1,-2.05,-0.688,1,-0.87
STAR.NS,2026-06-01,14:00,BULLISH,HIGH,1090.8,0.1,2.79,0.74,0.66,-0.4,0.33,1,1,0,0,1,1,0.03,,0,-0.5
STAR.NS,2026-06-02,09:15,BULLISH,HIGH,1089.0,0.21,4.09,1.13,0.28,-2.6,-1.27,1,1,0,0,1,1,-2.08,-2.08,1,-0.76
STAR.NS,2026-06-02,12:00,BULLISH,HIGH,1062.5,0.15,2.95,0.81,1.65,-0.17,1.2,1,1,1,1,1,1,0.513,,0,-0.55
STAR.NS,2026-06-02,14:00,BULLISH,HIGH,1069.2,0.09,1.71,0.47,1.01,-0.21,0.56,1,1,1,1,1,1,0.17,,0,-0.32
STAR.NS,2026-06-03,09:15,BULLISH,HIGH,1075.0,0.28,5.36,1.65,1.07,-0.82,0.63,1,1,0,0,1,1,0.333,,0,-0.82
STAR.NS,2026-06-03,12:00,BULLISH,HIGH,1080.7,0.2,3.87,1.19,0.35,-0.49,0.1,1,1,0,0,1,1,-0.198,,0,-0.6
STAR.NS,2026-06-03,14:00,BULLISH,HIGH,1081.9,0.12,2.23,0.69,0.24,-0.18,-0.01,1,1,0,0,1,1,-0.309,,0,-0.34
