distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
3.005,-3.9504950495049407,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.006,-3.8712871287128614,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.007,-3.7896039603960223,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.008,-3.7054455445544443,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.009,-3.618811881188107,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.01,-3.527227722772266,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.011,-3.4356435643564254,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.012,-3.3440594059405844,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.013,-3.2475247524752415,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.014,-3.1509900990099022,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.015,-3.0544554455445594,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.016,-2.9554455445544514,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.017,-2.853960396039601,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.018,-2.7499999999999947,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.019,-2.6460396039603884,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.02,-2.5371287128712794,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.021,-2.4282178217821615,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.022,-2.3168316831683056,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.023,-2.2029702970296983,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.024,-2.089108910891082,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.025,-1.972772277227719,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.026,-1.8564356435643647,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.027,-1.7376237623762412,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.028,-1.6188118811881183,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.029,-1.4975247524752433,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.03,-1.3737623762376172,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.031,-1.2549504950494894,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.032,-1.1336633663366191,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.033,-1.0123762376237488,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.034,-0.8910891089108786,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.035,-0.7698019801980127,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.036,-0.6485148514851469,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.037,-0.527227722772281,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.038,-0.40594059405941074,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.039,-0.28465346534654046,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.04,-0.16584158415842154,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.041,-0.04702970297029818,turn,False,29.99864792176313,BG 42x30 dCore,cruise
3.042,0.07178217821782074,turn,False,29.991941886624986,BG 42x30 dCore,cruise
3.043,0.1905940594059352,turn,False,29.980195026741463,BG 42x30 dCore,cruise
3.044,0.3094059405940497,turn,False,29.963448334778494,BG 42x30 dCore,cruise
3.045,0.4257425742574173,turn,False,29.941357138974723,BG 42x30 dCore,cruise
3.046,0.5420792079207848,turn,False,29.914275058273716,BG 42x30 dCore,cruise
3.047,0.6584158415841523,turn,False,29.882311218240712,BG 42x30 dCore,cruise
3.048,0.7722772277227774,turn,False,29.845219627232076,BG 42x30 dCore,cruise
3.049,0.8836633663366378,turn,False,29.8031878322063,BG 42x30 dCore,cruise
3.05,0.9950495049505025,turn,False,29.756503033095125,BG 42x30 dCore,cruise
3.051,1.1039603960396072,turn,False,29.70486595494234,BLDC 650W,accel:climb
3.052,1.2103960396039648,turn,False,29.695974159234442,BLDC 650W,accel:climb
3.053,1.316831683168318,turn,False,29.722782642068,BLDC 650W,accel:climb
3.054,1.4207920792079198,turn,False,29.784756786186392,BLDC 650W,accel:climb
3.055,1.5247524752475217,turn,False,29.881214365964475,BLDC 650W,accel:climb
3.056,1.6262376237623677,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.057,1.7252475247524668,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.058,1.8193069306930587,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.059,1.9158415841584155,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.06,2.007425742574256,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.061,2.0965346534653406,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.062,2.1831683168316873,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.063,2.269801980198025,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.064,2.353960396039607,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.065,2.4356435643564334,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.066,2.5148514851485215,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.067,2.5915841584158406,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.068,2.663366336633657,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.069,2.732673267326726,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.07,2.799504950495044,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.071,2.8638613861386064,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.072,2.923267326732666,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.073,2.9801980198019784,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.074,3.0346534653465307,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.075,3.084158415841589,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.076,3.1311881188118824,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.077,3.173267326732674,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.078,3.212871287128718,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.079,3.252475247524753,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.08,3.28712871287129,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.081,3.3193069306930756,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.082,3.3490099009901053,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.083,3.3737623762376323,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.084,3.396039603960403,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.085,3.415841584158423,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.086,3.430693069306936,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.087,3.443069306930693,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.088,3.4529702970296983,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.089,3.4603960396039564,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.09,3.462871287128708,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.091,3.4653465346534644,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.092,3.4653465346534644,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.093,3.4603960396039657,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.094,3.4554455445544625,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.095,3.4455445544554526,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.096,3.4331683168316918,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.097,3.423267326732682,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.098,3.410891089108925,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.099,3.3935643564356432,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.1,3.3762376237623752,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.101,3.3564356435643554,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.102,3.3316831683168235,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.103,3.306930693069301,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.104,3.279702970297018,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.105,3.2499999999999933,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.106,3.217821782178212,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.107,3.183168316831679,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.108,3.1485148514851473,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.109,3.1113861386138586,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.11,3.0717821782178145,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.111,3.032178217821775,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.112,2.9950495049504866,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.113,2.955445544554447,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.114,2.913366336633656,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.115,2.8737623762376074,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.116,2.8316831683168253,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.117,2.7896039603960343,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.118,2.7475247524752344,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.119,2.702970297029692,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.12,2.655940594059394,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.121,2.6064356435643443,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.122,2.556930693069299,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.123,2.507425742574254,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.124,2.4529702970296974,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.125,2.3985148514851495,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.126,2.344059405940593,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.127,2.287128712871289,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.128,2.227722772277234,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.129,2.1683168316831747,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.13,2.1064356435643594,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.131,2.044554455445544,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.132,1.9851485148514758,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.133,1.9232673267326603,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.134,1.86138613861385,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.135,1.8019801980197905,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.136,1.7376237623762325,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.137,1.6707920792079187,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.138,1.603960396039601,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.139,1.5371287128712918,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.14,1.4678217821782225,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.141,1.4009900990099045,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.142,1.3366336633663378,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.143,1.2648514851485126,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.144,1.1955445544554433,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.145,1.1262376237623783,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.146,1.056930693069309,turn,False,30.000000000000004,BLDC 650W,accel:climb
3.147,0.987623762376244,turn,False,30.000000000000004,BG 42x30 dCore,cruise
3.148,0.9183168316831792,turn,False,29.90565119057762,BG 42x30 dCore,cruise
3.149,0.8490099009901099,turn,False,29.82063855207317,BG 42x30 dCore,cruise
3.15,0.7821782178217962,turn,False,29.745160910306826,BG 42x30 dCore,cruise
3.151,0.7153465346534782,turn,False,29.679166506692216,BG 42x30 dCore,cruise
3.152,0.6460396039604088,turn,False,29.622672125509823,BG 42x30 dCore,cruise
3.153,0.5792079207920864,turn,False,29.570226439865067,BG 42x30 dCore,cruise
3.154,0.5123762376237684,turn,False,29.520789478018607,BG 42x30 dCore,cruise
3.155,0.443069306930699,turn,False,29.4743256939305,BG 42x30 dCore,cruise
3.156,0.37623762376237213,turn,False,29.430981676063194,BG 42x30 dCore,cruise
3.157,0.30940594059405857,turn,False,29.39064900442699,BG 42x30 dCore,cruise
3.158,0.24009900990099364,turn,False,29.35324838126065,BG 42x30 dCore,cruise
3.159,0.17326732673268008,turn,False,29.318965022366157,BG 42x30 dCore,cruise
3.16,0.10643564356436652,turn,False,29.28768715562789,BG 42x30 dCore,cruise
3.161,0.04207920792080433,turn,False,29.25941562901025,BG 42x30 dCore,cruise
3.162,-0.022277227722762305,turn,False,29.234036675170405,BG 42x30 dCore,cruise
3.163,-0.08910891089108475,turn,False,29.211540192483497,BG 42x30 dCore,cruise
3.164,-0.15099009900989557,turn,False,29.192056069579472,BG 42x30 dCore,cruise
3.165,-0.21287128712871528,turn,False,29.175335898504454,BG 42x30 dCore,cruise
3.166,-0.2772277227722775,turn,False,29.16138453521104,BG 42x30 dCore,cruise
3.167,-0.3391089108910972,turn,False,29.150274146836058,BG 42x30 dCore,cruise
3.168,-0.3985148514851611,turn,False,29.141889958598558,BG 42x30 dCore,cruise
3.169,-0.45792079207921615,turn,False,29.136134941248404,BG 42x30 dCore,cruise
3.17,-0.5148514851485197,turn,False,29.132992848614478,BG 42x30 dCore,cruise
3.171,-0.5717821782178234,turn,False,29.132329563524394,BG 42x30 dCore,cruise
3.172,-0.6287128712871226,turn,False,29.134153542958572,BG 42x30 dCore,cruise
3.173,-0.6831683168316749,turn,False,29.13845884783108,BG 42x30 dCore,cruise
3.174,-0.7376237623762272,turn,False,29.14517920634937,BG 42x30 dCore,cruise
3.175,-0.7945544554455352,turn,False,29.15424053802503,BG 42x30 dCore,cruise
3.176,-0.8465346534653451,turn,False,29.16573650827839,BG 42x30 dCore,cruise
3.177,-0.8985148514851503,straight,False,29.17940187188732,BG 42x30 dCore,cruise
3.178,-0.9480198019802044,straight,False,29.22114918614225,BG 42x30 dCore,cruise
3.179,-0.9975247524752628,straight,False,29.264879793801974,BG 42x30 dCore,cruise
3.18,-1.0420792079208008,straight,False,29.31059161980825,BG 42x30 dCore,cruise
3.181,-1.0866336633663387,straight,False,29.358061555274304,BG 42x30 dCore,cruise
3.182,-1.131188118811881,straight,False,29.407263176622138,BG 42x30 dCore,cruise
3.183,-1.1707920792079163,straight,False,29.458169967504976,BG 42x30 dCore,cruise
3.184,-1.210396039603947,straight,False,29.510534031248525,BG 42x30 dCore,cruise
3.185,-1.2499999999999867,straight,False,29.564374426468728,BG 42x30 dCore,cruise
3.186,-1.2871287128712794,straight,False,29.619684805582434,BG 42x30 dCore,cruise
3.187,-1.3217821782178163,straight,False,29.6763609622301,BG 42x30 dCore,cruise
3.188,-1.3564356435643532,straight,False,29.734264494327075,BG 42x30 dCore,cruise
3.189,-1.3886138613861343,straight,False,29.7934020173985,BG 42x30 dCore,cruise
3.19,-1.4207920792079154,straight,False,29.853644662259256,BG 42x30 dCore,cruise
3.191,-1.4504950495049496,straight,False,29.914985342788906,BG 42x30 dCore,cruise
3.192,-1.4777227722772235,straight,False,29.977316201900972,BG 42x30 dCore,cruise
3.193,-1.5049504950494974,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.194,-1.5297029702970244,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.195,-1.5519801980197911,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.196,-1.574257425742558,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.197,-1.5940594059405777,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.198,-1.6138613861385975,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.199,-1.633663366336622,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.2,-1.6485148514851433,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.201,-1.6633663366336604,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.202,-1.678217821782173,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.203,-1.688118811881183,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.204,-1.7004950495049445,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.205,-1.7128712871287053,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.206,-1.7202970297029643,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.207,-1.7301980198019695,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.208,-1.740099009900984,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.209,-1.747524752475251,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.21,-1.75495049504951,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.211,-1.762376237623773,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.212,-1.7698019801980314,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.213,-1.77722772277229,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.214,-1.7846534653465485,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.215,-1.7896039603960512,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.216,-1.7970297029703053,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.217,-1.8044554455445596,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.218,-1.8118811881188135,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.219,-1.8193069306930634,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.22,-1.8292079207920773,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.221,-1.8366336633663403,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.222,-1.8440594059405992,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.223,-1.8514851485148576,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.224,-1.8589108910891206,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.225,-1.8638613861386277,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.226,-1.8688118811881305,straight,False,30.000000000000004,BG 42x30 dCore,cruise
3.227,-1.873762376237633,straight,False,30.000000000000004,BG 42x30 dCore,cruise
